id,tenantId,inventoryItemId,url,width,height,contentType,bytes,exifRemoved,capturedAt,createdAt,publicUrl,signedUrl,position,alt,caption,variant_id
pha-BXIOYCBG,tid-r6cccpag,sid-ant6co6o,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-jj3l1lud/original-1765232560457.jpg,,,,,f,,2025-12-22 20:48:31.812+00,,,0,,,
pid-tid-veid875z-sid-79aehvva-k2wqbl,tid-veid875z,sid-79aehvva,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-5s8vjvxl/original-1766436700970.jpg,1024,1024,image/png,66447,f,,2026-03-26 01:22:13.879+00,,,0,Product image,AI-generated product image,
pid-tid-a3813d7i-sid-2qlw669b-f08lzj,tid-a3813d7i,sid-2qlw669b,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-5s8vjvxl/original-1766436700970.jpg,1024,1024,image/png,66447,f,,2026-03-26 01:22:16.713+00,,,0,Product image,AI-generated product image,
pha-EQCZS3YX,tid-r6cccpag,sid-gjytasqu,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-6zmzga7v/original-1765232612974.jpg,,,,,f,,2025-12-22 20:48:33.936+00,,,0,,,
pha-N65K41G4,tid-r6cccpag,sid-1psb0z4c,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-nhnsbips/original-1765232708225.jpg,,,,,f,,2025-12-22 20:48:34.64+00,,,0,,,
pid-tid-8622qs2t-sid-ph30ryab-f8vfie,tid-8622qs2t,sid-ph30ryab,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-5s8vjvxl/original-1766436700970.jpg,1024,1024,image/png,66447,f,,2026-03-26 01:22:18.901+00,,,0,Product image,AI-generated product image,
pha-BUA6CWZS,tid-r6cccpag,sid-2m75x8em,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-w9145o12/original-1765232783760.jpg,,,,,f,,2025-12-22 20:48:36.051+00,,,0,,,
pha-I4PR1AW7,tid-r6cccpag,sid-bjnq216e,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-88vg2mmh/original-1765232803143.jpg,,,,,f,,2025-12-22 20:48:37.463+00,,,0,,,
pha-MSGC2I46,tid-r6cccpag,sid-z392us0v,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-4thay43d/original-1765232859130.jpg,,,,,f,,2025-12-22 20:48:38.172+00,,,0,,,
pha-DY02PE2Q,tid-r6cccpag,sid-1kpj9yln,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-jsc25fau/original-1765116034671.jpg,,,,,f,,2025-12-22 20:51:00.217+00,,,0,,,
pha-6ILF0M7M,tid-r6cccpag,sid-rpms4zzx,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-dskuajco/original-1765116053899.jpg,,,,,f,,2025-12-22 20:51:01.262+00,,,0,,,
pha-77RYWL7J,tid-r6cccpag,sid-cfcu45fn,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-wip35pnr/original-1765116071527.jpg,,,,,f,,2025-12-22 20:51:02.304+00,,,0,,,
pha-I5WAN30I,tid-r6cccpag,sid-zbbc37ek,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-6la5jgvm/original-1765116087133.jpg,,,,,f,,2025-12-22 20:51:03.328+00,,,0,,,
pha-YBYM0MKB,tid-r6cccpag,sid-sl2gozt5,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-oa5elf7k/original-1765116104166.jpg,,,,,f,,2025-12-22 20:51:04.351+00,,,0,,,
pid-tid-r6cccpag-sid-m3yv1i2f-ezul3j,tid-r6cccpag,sid-m3yv1i2f,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-m3yv1i2f/original-1766436679322.jpg,1024,1024,image/png,177201,f,,2025-12-22 20:51:21.818+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-m3yv1i2f/original-1766436679322.jpg,,0,Product image,AI-generated product image,
pid-tid-r6cccpag-sid-5s8vjvxl-ojkxh7,tid-r6cccpag,sid-5s8vjvxl,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-5s8vjvxl/original-1766436700970.jpg,1024,1024,image/png,66447,f,,2025-12-22 20:51:42.04+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-5s8vjvxl/original-1766436700970.jpg,,0,Product image,AI-generated product image,
pid-tid-r6cccpag-sid-lug2msna-45xr7e,tid-r6cccpag,sid-lug2msna,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-lug2msna/original-1766436716307.jpg,1024,1024,image/png,144492,f,,2025-12-22 20:51:57.31+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-lug2msna/original-1766436716307.jpg,,0,Product image,AI-generated product image,
pid-tid-r6cccpag-sid-bklucmod-i1xxxr,tid-r6cccpag,sid-bklucmod,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-bklucmod/original-1766436736926.jpg,1024,1024,image/png,169288,f,,2025-12-22 20:52:17.87+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-bklucmod/original-1766436736926.jpg,,0,Product image,AI-generated product image,
pid-tid-r6cccpag-sid-05kwmoez-6fmez7,tid-r6cccpag,sid-05kwmoez,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-05kwmoez/original-1766436751061.jpg,1024,1024,image/png,106133,f,,2025-12-22 20:52:31.979+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-05kwmoez/original-1766436751061.jpg,,0,Product image,AI-generated product image,
pha-GBQHKXKM,tid-m8ijkrnk,sid-0f9yej5n,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-q1emw6pv/original-1766112521799.jpg,,,,,f,,2025-12-30 05:51:22.951+00,,,0,,,
pha-4KRVIPST,tid-m8ijkrnk,sid-67u8q4qb,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-mxfzzffk/original-1766112543180.jpg,,,,,f,,2025-12-30 05:51:23.6+00,,,0,,,
pha-VBH4GR3B,tid-m8ijkrnk,sid-glqiaxzy,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-4i3xryel/original-1766112556911.jpg,,,,,f,,2025-12-30 05:51:24.232+00,,,0,,,
pha-CW3SMZ6Q,tid-m8ijkrnk,sid-m2iyofss,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-wuxyaovy/original-1766112580310.jpg,,,,,f,,2025-12-30 05:51:24.864+00,,,0,,,
pha-7VHS4XCS,tid-m8ijkrnk,sid-fu5vgmp4,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-0cuc4z27/original-1766112602043.jpg,,,,,f,,2025-12-30 05:51:25.496+00,,,0,,,
pha-CZSLNR47,tid-a3813d7i,sid-61t4cvm8,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-jj3l1lud/original-1765232560457.jpg,,,,,f,,2026-02-28 01:23:11.902+00,,,0,,,
pha-I7UKBF6W,tid-a3813d7i,sid-uxyco4vc,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-eoajncx3/original-1765232638058.jpg,,,,,f,,2026-02-28 01:23:12.283+00,,,0,,,
pha-C2LGCRZ6,tid-a3813d7i,sid-lijqoxjd,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-nhnsbips/original-1765232708225.jpg,,,,,f,,2026-02-28 01:23:12.628+00,,,0,,,
pha-OH30TSZM,tid-a3813d7i,sid-06jlcotk,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-w9145o12/original-1765232783760.jpg,,,,,f,,2026-02-28 01:23:12.977+00,,,0,,,
pha-2GMIH909,tid-m8ijkrnk,sid-drlxx2i3,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-36jqttjo/original-1765615343657.jpg,,,,,f,,2025-12-30 12:45:06.68+00,,,0,,,
pha-P5PBPRP5,tid-m8ijkrnk,sid-6u6x0h4d,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-smhxq9hs/original-1765615359928.jpg,,,,,f,,2025-12-30 12:45:07.337+00,,,0,,,
pha-VDDJG925,tid-m8ijkrnk,sid-oivzdbsv,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-38wrknua/original-1765615378157.jpg,,,,,f,,2025-12-30 12:45:08.376+00,,,0,,,
pha-MLQUAB7Y,tid-m8ijkrnk,sid-qiazuxmt,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-ky96bhtl/original-1765615394842.jpg,,,,,f,,2025-12-30 12:45:09.014+00,,,0,,,
pha-K1N77GZP,tid-m8ijkrnk,sid-jw2g3ftw,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-4eosklt0/original-1765615419382.jpg,,,,,f,,2025-12-30 12:45:09.652+00,,,0,,,
pha-SKXJNQF6,tid-a3813d7i,sid-sl27utfm,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-88vg2mmh/original-1765232803143.jpg,,,,,f,,2026-02-28 01:23:13.326+00,,,0,,,
pid-tid-fjwr30ib-sid-nyftbnpm-jx6xho,tid-fjwr30ib,sid-nyftbnpm,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-wip35pnr/original-1765116071527.jpg,,,,,f,,2026-03-28 05:50:24.632+00,,,0,,,
pid-tid-a3813d7i-sid-iiaxec2f-f643d4,tid-a3813d7i,sid-iiaxec2f,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-dqnqesl8/original-1766440461459.jpg,1024,1024,image/png,213303,f,,2026-03-06 15:19:57.078+00,,,0,Product image,AI-generated product image,
pid-tid-a3813d7i-sid-z58no2y8-ej9gn5,tid-a3813d7i,sid-z58no2y8,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-8e9spsu0/original-1765527170925.jpg,,,,,f,,2026-03-06 15:19:57.577+00,,,0,,,
pid-tid-fjwr30ib-sid-3hba7x42-f0xxct,tid-fjwr30ib,sid-3hba7x42,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-6zmzga7v/original-1765232612974.jpg,,,,,f,,2026-03-28 05:50:27.304+00,,,0,,,
pid-tid-fjwr30ib-sid-vmt66s4m-4kq718,tid-fjwr30ib,sid-vmt66s4m,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-wuxyaovy/original-1766112580310.jpg,,,,,f,,2026-03-28 05:50:29.991+00,,,0,,,
pid-tid-fjwr30ib-sid-a7luahlw-ml2xyl,tid-fjwr30ib,sid-a7luahlw,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-lug2msna/original-1766436716307.jpg,1024,1024,image/png,144492,f,,2026-03-28 05:50:32.327+00,,,0,Product image,AI-generated product image,
pid-tid-fjwr30ib-sid-wudtb0kd-59gs41,tid-fjwr30ib,sid-wudtb0kd,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-m3yv1i2f/original-1766436679322.jpg,1024,1024,image/png,177201,f,,2026-03-28 05:50:34.666+00,,,0,Product image,AI-generated product image,
pid-tid-fjwr30ib-sid-efzvoifh-oto61d,tid-fjwr30ib,sid-efzvoifh,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-4i3xryel/original-1766112556911.jpg,,,,,f,,2026-03-28 05:50:37.421+00,,,0,,,
pid-tid-fjwr30ib-sid-3o2cg3x0-i47s9u,tid-fjwr30ib,sid-3o2cg3x0,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-pcjwag8v/original-1766530741713.jpg,1024,1024,image/png,111993,f,,2026-03-28 05:50:40.273+00,,,0,Product image,AI-generated product image,
pid-tid-fjwr30ib-sid-9fbfz6bs-jz6t59,tid-fjwr30ib,sid-9fbfz6bs,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-dskuajco/original-1765116053899.jpg,,,,,f,,2026-03-28 05:50:44.603+00,,,0,,,
pid-tid-fjwr30ib-sid-yopq1coe-feggu5,tid-fjwr30ib,sid-yopq1coe,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-oa5elf7k/original-1765116104166.jpg,,,,,f,,2026-03-28 05:50:46.953+00,,,0,,,
pha-514P3S7P,tid-m8ijkrnk,sid-q24pgm4d,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-kd5betce/original-1765527012734.jpg,,,,,f,,2025-12-22 21:37:22.308+00,,,0,,,
pha-ZRK4I4I0,tid-m8ijkrnk,sid-dv3sg2a5,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-j2ssz0ts/original-1765526991726.jpg,,,,,f,,2025-12-22 21:37:23.028+00,,,0,,,
pha-B0VO25A6,tid-m8ijkrnk,sid-guzkje4x,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-3orq5lnt/original-1765527052143.jpg,,,,,f,,2025-12-22 21:37:23.747+00,,,0,,,
pha-7ACPHVCS,tid-m8ijkrnk,sid-jnrfl89i,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-rqcj74cp/original-1765527032311.jpg,,,,,f,,2025-12-22 21:37:24.463+00,,,0,,,
pha-JDYBFORN,tid-m8ijkrnk,sid-b0eq5vty,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-82ny33d6/original-1765527096387.jpg,,,,,f,,2025-12-22 21:37:25.178+00,,,0,,,
pha-7X983NC5,tid-m8ijkrnk,sid-8yuxdxff,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-qmwgpy1j/original-1765527075882.jpg,,,,,f,,2025-12-22 21:37:25.896+00,,,0,,,
pha-W4WMGN2E,tid-m8ijkrnk,sid-xbjcqzwj,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-ou6cp24q/original-1765527132520.jpg,,,,,f,,2025-12-22 21:37:26.613+00,,,0,,,
pid-tid-fjwr30ib-sid-gfq8sppy-f93yga,tid-fjwr30ib,sid-gfq8sppy,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-mxfzzffk/original-1766112543180.jpg,,,,,f,,2026-03-28 05:50:52.395+00,,,0,,,
pid-tid-fjwr30ib-sid-qxq6sgii-ivkaro,tid-fjwr30ib,sid-qxq6sgii,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-4thay43d/original-1765232859130.jpg,,,,,f,,2026-03-28 05:50:54.758+00,,,0,,,
pid-tid-fjwr30ib-sid-qsq9pwin-x4x1g4,tid-fjwr30ib,sid-qsq9pwin,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-6la5jgvm/original-1765116087133.jpg,,,,,f,,2026-03-28 05:50:57.117+00,,,0,,,
pha-WEM513RU,tid-zcp9a56y,sid-tjphaqcd,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-c2r2kf8v/products/sid-bboy1cd6/original-1766438539341.jpg,,,,,f,,2026-04-02 07:22:26.201+00,,,0,,,
pha-XV2C1JV5,tid-zcp9a56y,sid-2vnwdcfa,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ccu0mh28/products/sid-btf8hysk/original-1765714697365.jpg,,,,,f,,2026-04-02 07:22:26.733+00,,,0,,,
pid-tid-fjwr30ib-sid-1czzrv5r-8jb4sk,tid-fjwr30ib,sid-1czzrv5r,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-88vg2mmh/original-1765232803143.jpg,,,,,f,,2026-03-28 05:50:15.234+00,,,0,,,
pid-tid-fjwr30ib-sid-f0r4d2l9-fcnpuo,tid-fjwr30ib,sid-f0r4d2l9,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-bklucmod/original-1766436736926.jpg,1024,1024,image/png,169288,f,,2026-03-28 05:50:17.914+00,,,0,Product image,AI-generated product image,
pha-5T1KX5RP,tid-m8ijkrnk,sid-5ka4o8v0,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-pbhq13h0/original-1765527112746.jpg,,,,,f,,2025-12-22 21:37:27.331+00,,,0,,,
pha-ZLNDQRZS,tid-m8ijkrnk,sid-6t21o777,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-8e9spsu0/original-1765527170925.jpg,,,,,f,,2025-12-22 21:37:28.048+00,,,0,,,
pha-APZ8F7UI,tid-m8ijkrnk,sid-8yzxnkh8,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-r6pwo9ms/original-1765527147225.jpg,,,,,f,,2025-12-22 21:37:28.837+00,,,0,,,
pid-tid-m8ijkrnk-sid-1ekcngy9-p8bl3b,tid-m8ijkrnk,sid-1ekcngy9,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-1ekcngy9/original-1766440328040.jpg,1024,1024,image/png,156182,f,,2025-12-22 21:52:09.662+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-1ekcngy9/original-1766440328040.jpg,,0,Product image,AI-generated product image,
pid-tid-m8ijkrnk-sid-pp2p91fy-edk7hg,tid-m8ijkrnk,sid-pp2p91fy,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-pp2p91fy/original-1766440348116.jpg,1024,1024,image/png,152157,f,,2025-12-22 21:52:29.138+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-pp2p91fy/original-1766440348116.jpg,,0,Product image,AI-generated product image,
pid-tid-m8ijkrnk-sid-c48mz81p-y1o6xa,tid-m8ijkrnk,sid-c48mz81p,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-c48mz81p/original-1766440366447.jpg,1024,1024,image/png,215970,f,,2025-12-22 21:52:47.488+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-c48mz81p/original-1766440366447.jpg,,0,Product image,AI-generated product image,
pid-tid-m8ijkrnk-sid-5xpfo6fd-ktjxi2,tid-m8ijkrnk,sid-5xpfo6fd,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-5xpfo6fd/original-1766440382999.jpg,1024,1024,image/png,166918,f,,2025-12-22 21:53:04.474+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-5xpfo6fd/original-1766440382999.jpg,,0,Product image,AI-generated product image,
pid-tid-m8ijkrnk-sid-sv5spaa6-cwr0du,tid-m8ijkrnk,sid-sv5spaa6,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-sv5spaa6/original-1766440405719.jpg,1024,1024,image/png,197511,f,,2025-12-22 21:53:26.728+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-sv5spaa6/original-1766440405719.jpg,,0,Product image,AI-generated product image,
pid-tid-m8ijkrnk-sid-4nl3dsk5-4f6xgt,tid-m8ijkrnk,sid-4nl3dsk5,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-4nl3dsk5/original-1766440430217.jpg,1024,1024,image/png,149967,f,,2025-12-22 21:53:51.485+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-4nl3dsk5/original-1766440430217.jpg,,0,Product image,AI-generated product image,
pid-tid-m8ijkrnk-sid-9e1blp8r-glvxtl,tid-m8ijkrnk,sid-9e1blp8r,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-9e1blp8r/original-1766440445448.jpg,1024,1024,image/png,134532,f,,2025-12-22 21:54:06.877+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-9e1blp8r/original-1766440445448.jpg,,0,Product image,AI-generated product image,
pid-tid-m8ijkrnk-sid-dqnqesl8-qttrwa,tid-m8ijkrnk,sid-dqnqesl8,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-dqnqesl8/original-1766440461459.jpg,1024,1024,image/png,213303,f,,2025-12-22 21:54:23.149+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-dqnqesl8/original-1766440461459.jpg,,0,Product image,AI-generated product image,
pid-tid-m8ijkrnk-sid-ytgf3vv5-an05w5,tid-m8ijkrnk,sid-ytgf3vv5,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-ytgf3vv5/original-1766440479463.jpg,1024,1024,image/png,246072,f,,2025-12-22 21:54:40.795+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-ytgf3vv5/original-1766440479463.jpg,,0,Product image,AI-generated product image,
pid-tid-m8ijkrnk-sid-071div8t-g0rcrj,tid-m8ijkrnk,sid-071div8t,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-071div8t/original-1766440494245.jpg,1024,1024,image/png,172072,f,,2025-12-22 21:54:55.507+00,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-071div8t/original-1766440494245.jpg,,0,Product image,AI-generated product image,
pha-VWSZXRQF,tid-a3813d7i,sid-22pz1wfh,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-c2r2kf8v/products/sid-bboy1cd6/original-1766438539341.jpg,,,,,f,,2026-02-28 01:25:56.471+00,,,0,,,
pha-TL6P56CP,tid-a3813d7i,sid-26degbps,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ccu0mh28/products/sid-btf8hysk/original-1765714697365.jpg,,,,,f,,2026-02-28 01:25:56.823+00,,,0,,,
pha-S2QUQ3KL,tid-a3813d7i,sid-e2jg4nlu,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ccu0mh28/products/sid-vyp9pajr/original-1765714713659.jpg,,,,,f,,2026-02-28 01:25:57.165+00,,,0,,,
pha-R1TEFMW6,tid-a3813d7i,sid-v26kygiu,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ccu0mh28/products/sid-crxq4iol/original-1765714734138.jpg,,,,,f,,2026-02-28 01:25:57.511+00,,,0,,,
pha-AZ4MPY4N,tid-a3813d7i,sid-4odxhvkh,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ccu0mh28/products/sid-lm1jpw23/original-1765714753660.jpg,,,,,f,,2026-02-28 01:25:57.853+00,,,0,,,
pid-tid-a3813d7i-sid-oh41lu7q-7be7vn,tid-a3813d7i,sid-oh41lu7q,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-36jqttjo/original-1765615343657.jpg,,,,,f,,2026-03-06 15:19:42.211+00,,,0,,,
pha-JDS4NV5O,tid-lt2t1wzu,sid-vgvwthih,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-jj3l1lud/original-1765232560457.jpg,,,,,f,,2026-01-18 03:15:05.43+00,,,0,,,
pha-OQ69E7PM,tid-lt2t1wzu,sid-ybwqw9ct,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-eoajncx3/original-1765232638058.jpg,,,,,f,,2026-01-18 03:15:05.799+00,,,0,,,
pha-GCWG62BA,tid-lt2t1wzu,sid-w76bko0k,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-nhnsbips/original-1765232708225.jpg,,,,,f,,2026-01-18 03:15:06.147+00,,,0,,,
pha-UK7XFFNW,tid-lt2t1wzu,sid-tgsahm90,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-w9145o12/original-1765232783760.jpg,,,,,f,,2026-01-18 03:15:06.493+00,,,0,,,
pha-QZ06T29E,tid-lt2t1wzu,sid-hhfn6nlg,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-88vg2mmh/original-1765232803143.jpg,,,,,f,,2026-01-18 03:15:06.833+00,,,0,,,
pid-tid-lt2t1wzu-sid-kw1l8api-y5ybqy,tid-lt2t1wzu,sid-kw1l8api,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-071div8t/original-1766440494245.jpg,1024,1024,image/png,172072,f,,2026-03-03 03:46:46.193+00,,,0,Product image,AI-generated product image,
pid-tid-a3813d7i-sid-7kampmnl-93sxho,tid-a3813d7i,sid-7kampmnl,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-071div8t/original-1766440494245.jpg,1024,1024,image/png,172072,f,,2026-03-06 15:19:42.721+00,,,0,Product image,AI-generated product image,
